"fdc_id","data_type","description","food_category_id","publication_date"
"167823","sr_legacy_food","Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised","10","2019-04-01"
"167824","sr_legacy_food","Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled","10","2019-04-01"
"167825","sr_legacy_food","Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted","10","2019-04-01"
"167826","sr_legacy_food","Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised","10","2019-04-01"
"167827","sr_legacy_food","Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled","10","2019-04-01"
"167828","sr_legacy_food","Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted","10","2019-04-01"
"167829","sr_legacy_food","Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw","10","2019-04-01"
"167830","sr_legacy_food","Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised","10","2019-04-01"
"167831","sr_legacy_food","Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled","10","2019-04-01"
"167832","sr_legacy_food","Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted","10","2019-04-01"
"167833","sr_legacy_food","Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw","10","2019-04-01"
"167834","sr_legacy_food","Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised","10","2019-04-01"
"167835","sr_legacy_food","Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled","10","2019-04-01"
"167836","sr_legacy_food","Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted","10","2019-04-01"
"167837","sr_legacy_food","Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw","10","2019-04-01"
"167838","sr_legacy_food","Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised","10","2019-04-01"
"167839","sr_legacy_food","Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw","10","2019-04-01"
"167840","sr_legacy_food","Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised","10","2019-04-01"
"167841","sr_legacy_food","Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled","10","2019-04-01"
"167842","sr_legacy_food","Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted","10","2019-04-01"
"167843","sr_legacy_food","Pork, fresh, shoulder, whole, separable lean and fat, raw","10","2019-04-01"
"167844","sr_legacy_food","Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted","10","2019-04-01"
"167845","sr_legacy_food","Pork, fresh, shoulder, whole, separable lean only, raw","10","2019-04-01"
"167846","sr_legacy_food","Pork, fresh, shoulder, whole, separable lean only, cooked, roasted","10","2019-04-01"
"167847","sr_legacy_food","Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised","10","2019-04-01"
"167848","sr_legacy_food","Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted","10","2019-04-01"
"167849","sr_legacy_food","Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw","10","2019-04-01"
"167850","sr_legacy_food","Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised","10","2019-04-01"
"167851","sr_legacy_food","Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled","10","2019-04-01"
"167852","sr_legacy_food","Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted","10","2019-04-01"
"167853","sr_legacy_food","Pork, fresh, spareribs, separable lean and fat, raw","10","2019-04-01"
"167854","sr_legacy_food","Pork, fresh, spareribs, separable lean and fat, cooked, braised","10","2019-04-01"
"167855","sr_legacy_food","Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked","10","2019-04-01"
"167856","sr_legacy_food","Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered","10","2019-04-01"
"167857","sr_legacy_food","Pork, fresh, variety meats and by-products, ears, frozen, raw","10","2019-04-01"
"167858","sr_legacy_food","Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered","10","2019-04-01"
"167859","sr_legacy_food","Pork, fresh, variety meats and by-products, feet, raw","10","2019-04-01"
"167860","sr_legacy_food","Pork, fresh, variety meats and by-products, kidneys, cooked, braised","10","2019-04-01"
"167861","sr_legacy_food","Pork, fresh, variety meats and by-products, leaf fat, raw","10","2019-04-01"
"167862","sr_legacy_food","Pork, fresh, variety meats and by-products, liver, raw","10","2019-04-01"
"167863","sr_legacy_food","Pork, fresh, variety meats and by-products, liver, cooked, braised","10","2019-04-01"
"167864","sr_legacy_food","Pork, fresh, variety meats and by-products, lungs, raw","10","2019-04-01"
"167865","sr_legacy_food","Pork, fresh, variety meats and by-products, spleen, raw","10","2019-04-01"
"167866","sr_legacy_food","Pork, fresh, variety meats and by-products, spleen, cooked, braised","10","2019-04-01"
"167867","sr_legacy_food","Pork, fresh, variety meats and by-products, stomach, raw","10","2019-04-01"
"167868","sr_legacy_food","Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried","10","2019-04-01"
"167869","sr_legacy_food","Canadian bacon, unprepared","10","2019-04-01"
"167870","sr_legacy_food","Pork, cured, feet, pickled","10","2019-04-01"
"167871","sr_legacy_food","Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted","10","2019-04-01"
"167872","sr_legacy_food","Pork, cured, ham, boneless, regular (approximately 11% fat), roasted","10","2019-04-01"
"167873","sr_legacy_food","Pork, cured, ham, patties, unheated","10","2019-04-01"
"167874","sr_legacy_food","Pork, cured, ham, steak, boneless, extra lean, unheated","10","2019-04-01"
"167875","sr_legacy_food","Pork, cured, ham, whole, separable lean and fat, unheated","10","2019-04-01"
"167876","sr_legacy_food","Pork, cured, ham, whole, separable lean only, unheated","10","2019-04-01"
"167877","sr_legacy_food","Pork, cured, separable fat (from ham and arm picnic), unheated","10","2019-04-01"
"167878","sr_legacy_food","Pork, cured, separable fat (from ham and arm picnic), roasted","10","2019-04-01"
"167879","sr_legacy_food","Pork, cured, shoulder, arm picnic, separable lean and fat, roasted","10","2019-04-01"
"167880","sr_legacy_food","Pork, cured, shoulder, arm picnic, separable lean only, roasted","10","2019-04-01"
"167881","sr_legacy_food","Pork, fresh, variety meats and by-products, tail, cooked, simmered","10","2019-04-01"
"167882","sr_legacy_food","Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried","10","2019-04-01"
"167883","sr_legacy_food","Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried","10","2019-04-01"
"167884","sr_legacy_food","Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried","10","2019-04-01"
"167885","sr_legacy_food","Pork, cured, ham, extra lean and regular, canned, unheated","10","2019-04-01"
"167886","sr_legacy_food","Pork, cured, ham, extra lean and regular, canned, roasted","10","2019-04-01"
"167887","sr_legacy_food","Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried","10","2019-04-01"
"167888","sr_legacy_food","Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw","10","2019-04-01"
"167889","sr_legacy_food","Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw","10","2019-04-01"
"167890","sr_legacy_food","Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised","10","2019-04-01"
"167891","sr_legacy_food","Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled","10","2019-04-01"
"167892","sr_legacy_food","Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried","10","2019-04-01"
"167893","sr_legacy_food","Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried","10","2019-04-01"
"167894","sr_legacy_food","Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted","10","2019-04-01"
"167895","sr_legacy_food","Pork, fresh, loin, country-style ribs, separable lean and fat, raw","10","2019-04-01"
"167896","sr_legacy_food","Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised","10","2019-04-01"
"167897","sr_legacy_food","Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted","10","2019-04-01"
"167898","sr_legacy_food","Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised","10","2019-04-01"
"167899","sr_legacy_food","Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled","10","2019-04-01"
"167900","sr_legacy_food","Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted","10","2019-04-01"
"167901","sr_legacy_food","Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw","10","2019-04-01"
"167902","sr_legacy_food","Pork, fresh, ground, raw","10","2019-04-01"
"167903","sr_legacy_food","Pork, fresh, ground, cooked","10","2019-04-01"
"167904","sr_legacy_food","Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled","10","2019-04-01"
"167905","sr_legacy_food","Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted","10","2019-04-01"
"167906","sr_legacy_food","Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked","10","2019-04-01"
"167907","sr_legacy_food","Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw","10","2019-04-01"
"167908","sr_legacy_food","Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked","10","2019-04-01"
"167909","sr_legacy_food","HORMEL, Cure 81 Ham","10","2019-04-01"
"167910","sr_legacy_food","HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored","10","2019-04-01"
"167911","sr_legacy_food","HORMEL Canadian Style Bacon","10","2019-04-01"
"167912","sr_legacy_food","Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled","10","2019-04-01"
"167913","sr_legacy_food","Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled","10","2019-04-01"
"167914","sr_legacy_food","Pork, cured, bacon, cooked, baked","10","2019-04-01"
"167915","sr_legacy_food","Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted","10","2019-04-01"
"167916","sr_legacy_food","Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated","10","2019-04-01"
"167917","sr_legacy_food","Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted","10","2019-04-01"
"167918","sr_legacy_food","Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil","10","2019-04-01"
"167919","sr_legacy_food","Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted","10","2019-04-01"
"167920","sr_legacy_food","Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted","10","2019-04-01"
"167921","sr_legacy_food","Pillsbury Grands, Buttermilk Biscuits, refrigerated dough","18","2019-04-01"
"167922","sr_legacy_food","Heinz, Weight Watcher, Chocolate Eclair, frozen","18","2019-04-01"
"167923","sr_legacy_food","Interstate Brands Corp, Wonder Hamburger Rolls","18","2019-04-01"
"167924","sr_legacy_food","Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes","18","2019-04-01"
"167925","sr_legacy_food","Crackers, cheese, sandwich-type with cheese filling","18","2019-04-01"
"167926","sr_legacy_food","Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)","18","2019-04-01"
"167927","sr_legacy_food","Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)","18","2019-04-01"
"167928","sr_legacy_food","Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)","18","2019-04-01"
"167929","sr_legacy_food","Muffin, blueberry, commercially prepared, low-fat","18","2019-04-01"
"167930","sr_legacy_food","Pie crust, refrigerated, regular, baked","18","2019-04-01"
"167931","sr_legacy_food","Pie crust, deep dish, frozen, baked, made with enriched flour","18","2019-04-01"
"167932","sr_legacy_food","Pie crust, refrigerated, regular, unbaked","18","2019-04-01"
"167933","sr_legacy_food","Crackers, whole-wheat, reduced fat","18","2019-04-01"
"167934","sr_legacy_food","Crackers, wheat, reduced fat","18","2019-04-01"
"167935","sr_legacy_food","Bread, pan dulce, sweet yeast bread","18","2019-04-01"
"167936","sr_legacy_food","Keikitos (muffins), Latino bakery item","18","2019-04-01"
"167937","sr_legacy_food","Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style","18","2019-04-01"
"167938","sr_legacy_food","Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour","18","2019-04-01"
"167939","sr_legacy_food","Garlic bread, frozen","18","2019-04-01"
"167940","sr_legacy_food","Cinnamon buns, frosted (includes honey buns)","18","2019-04-01"
"167941","sr_legacy_food","Crackers, cheese, reduced fat","18","2019-04-01"
"167942","sr_legacy_food","Crackers, saltines, whole wheat (includes multi-grain)","18","2019-04-01"
"167943","sr_legacy_food","Bread, potato","18","2019-04-01"
"167944","sr_legacy_food","Bread, cheese","18","2019-04-01"
"167945","sr_legacy_food","Focaccia, Italian flatbread, plain","18","2019-04-01"
"167946","sr_legacy_food","SCHIFF,TIGER'S MILK BAR","19","2019-04-01"
"167947","sr_legacy_food","Candies, TOBLERONE, milk chocolate with honey and almond nougat","19","2019-04-01"
"167948","sr_legacy_food","Snacks, corn-based, extruded, onion-flavor","23","2019-04-01"
"167949","sr_legacy_food","Snacks, corn-based, extruded, puffs or twists, cheese-flavor","23","2019-04-01"
"167950","sr_legacy_food","Snacks, KRAFT, CORNNUTS, plain","23","2019-04-01"
"167951","sr_legacy_food","Snacks, crisped rice bar, chocolate chip","23","2019-04-01"
"167952","sr_legacy_food","Snacks, granola bars, hard, chocolate chip","23","2019-04-01"
"167953","sr_legacy_food","Fruit syrup","19","2019-04-01"
"167954","sr_legacy_food","Snacks, granola bars, soft, uncoated, plain","23","2019-04-01"
"167955","sr_legacy_food","Snacks, granola bars, soft, uncoated, peanut butter","23","2019-04-01"
"167956","sr_legacy_food","Topping, SMUCKER'S MAGIC SHELL","19","2019-04-01"
"167957","sr_legacy_food","Syrup, fruit flavored","19","2019-04-01"
"167958","sr_legacy_food","Snacks, oriental mix, rice-based","23","2019-04-01"
"167959","sr_legacy_food","Snacks, popcorn, air-popped","23","2019-04-01"
"167960","sr_legacy_food","Snacks, popcorn, cheese-flavor","23","2019-04-01"
"167961","sr_legacy_food","Snacks, pork skins, plain","23","2019-04-01"
"167962","sr_legacy_food","Snacks, potato chips, barbecue-flavor","23","2019-04-01"
"167963","sr_legacy_food","Snacks, potato chips, sour-cream-and-onion-flavor","23","2019-04-01"
"167964","sr_legacy_food","Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel","23","2019-04-01"
"167965","sr_legacy_food","Snacks, pretzels, hard, whole-wheat including both salted and unsalted","23","2019-04-01"
"167966","sr_legacy_food","Snacks, rice cracker brown rice, plain","23","2019-04-01"
"167967","sr_legacy_food","Snacks, rice cakes, brown rice, buckwheat","23","2019-04-01"
"167968","sr_legacy_food","Snacks, trail mix, tropical","23","2019-04-01"
"167969","sr_legacy_food","Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds","23","2019-04-01"
"167970","sr_legacy_food","Snacks, tortilla chips, taco-flavor","23","2019-04-01"
"167971","sr_legacy_food","Candies, TOOTSIE ROLL, chocolate-flavor roll","19","2019-04-01"
"167972","sr_legacy_food","Candies, butterscotch","19","2019-04-01"
"167973","sr_legacy_food","Candies, carob, unsweetened","19","2019-04-01"
"167974","sr_legacy_food","Candies, caramels","19","2019-04-01"
"167975","sr_legacy_food","Candies, CARAMELLO Candy Bar","19","2019-04-01"
"167976","sr_legacy_food","Candies, semisweet chocolate","19","2019-04-01"
"167977","sr_legacy_food","Candies, sweet chocolate","19","2019-04-01"
"167978","sr_legacy_food","Candies, sweet chocolate coated fondant","19","2019-04-01"
